# k =  0.00000000E+00  0.00000000E+00  0.00000000E+00 spin= 1
 # n1 <i|Sigma_ch|i> (eV), partial sum
 #      nbands   ch(vbm)          ch(cbm)           diff        converged
     315 -0.11837038E+02 -0.84220381E+01  0.34149999E+01  0.34281905E+01
     316 -0.11837085E+02 -0.84220479E+01  0.34150372E+01  0.34281905E+01
     317 -0.11837186E+02 -0.84220680E+01  0.34151184E+01  0.34281905E+01
     318 -0.11837299E+02 -0.84220880E+01  0.34152110E+01  0.34281905E+01
     319 -0.11837350E+02 -0.84220979E+01  0.34152524E+01  0.34281905E+01
     320 -0.11837414E+02 -0.84221120E+01  0.34153018E+01  0.34281905E+01
     321 -0.11837461E+02 -0.84221202E+01  0.34153406E+01  0.34281905E+01
     322 -0.11837536E+02 -0.84221337E+01  0.34154026E+01  0.34281905E+01
     323 -0.11837602E+02 -0.84221427E+01  0.34154590E+01  0.34281905E+01
     324 -0.11837648E+02 -0.84221507E+01  0.34154976E+01  0.34281905E+01
     325 -0.11837729E+02 -0.84221608E+01  0.34155679E+01  0.34281905E+01
     326 -0.11837805E+02 -0.84221707E+01  0.34156347E+01  0.34281905E+01
     327 -0.11837843E+02 -0.84221782E+01  0.34156646E+01  0.34281905E+01
     328 -0.11837938E+02 -0.84221922E+01  0.34157454E+01  0.34281905E+01
     329 -0.11838002E+02 -0.84222011E+01  0.34158005E+01  0.34281905E+01
     330 -0.11838047E+02 -0.84222088E+01  0.34158384E+01  0.34281905E+01
     331 -0.11838086E+02 -0.84222174E+01  0.34158687E+01  0.34281905E+01
     332 -0.11838138E+02 -0.84222244E+01  0.34159139E+01  0.34281905E+01
     333 -0.11838169E+02 -0.84222293E+01  0.34159400E+01  0.34281905E+01
     334 -0.11838221E+02 -0.84222364E+01  0.34159844E+01  0.34281905E+01
     335 -0.11838254E+02 -0.84222427E+01  0.34160115E+01  0.34281905E+01
     336 -0.11838295E+02 -0.84222486E+01  0.34160464E+01  0.34281905E+01
     337 -0.11838327E+02 -0.84222539E+01  0.34160736E+01  0.34281905E+01
     338 -0.11838358E+02 -0.84222573E+01  0.34161007E+01  0.34281905E+01
     339 -0.11838396E+02 -0.84222618E+01  0.34161343E+01  0.34281905E+01
     340 -0.11838446E+02 -0.84222689E+01  0.34161768E+01  0.34281905E+01
     341 -0.11838494E+02 -0.84222775E+01  0.34162167E+01  0.34281905E+01
     342 -0.11838531E+02 -0.84222826E+01  0.34162483E+01  0.34281905E+01
     343 -0.11838581E+02 -0.84222914E+01  0.34162891E+01  0.34281905E+01
     344 -0.11838612E+02 -0.84222948E+01  0.34163169E+01  0.34281905E+01
     345 -0.11838656E+02 -0.84223012E+01  0.34163547E+01  0.34281905E+01
     346 -0.11838679E+02 -0.84223040E+01  0.34163751E+01  0.34281905E+01
     347 -0.11838704E+02 -0.84223072E+01  0.34163970E+01  0.34281905E+01
     348 -0.11838732E+02 -0.84223113E+01  0.34164210E+01  0.34281905E+01
     349 -0.11838764E+02 -0.84223162E+01  0.34164474E+01  0.34281905E+01
     350 -0.11838790E+02 -0.84223188E+01  0.34164714E+01  0.34281905E+01
