#Mode: 20
#              1                2                3                4                5                6                7                8                9               10               11               12               13 
#      Time (fs)          Sin 1 0          Sin 2 0          Sin 3 0         Tri 1 -1         Tri 2 -1         Tri 3 -1          Tri 1 0          Tri 2 0          Tri 3 0          Tri 1 1          Tri 2 1          Tri 3 1 
    71.000000000      0.000000000      0.189030013      0.806964551      0.000626097      0.000874925      0.000496998      0.000000000      0.000009396      0.000000000      0.000626096      0.000874924      0.000496999 
    71.500000000      0.000000000      0.194422553      0.801473533      0.000644391      0.000882955      0.000519965      0.000000000      0.000009294      0.000000000      0.000644390      0.000882954      0.000519965 
    72.000000000      0.000000000      0.201452993      0.794313444      0.000663635      0.000897622      0.000550919      0.000000000      0.000009216      0.000000000      0.000663634      0.000897621      0.000550918 
    72.500000000      0.000000000      0.208902371      0.786704718      0.000684477      0.000915909      0.000591496      0.000000000      0.000009152      0.000000000      0.000684476      0.000915908      0.000591493 
    73.000000000      0.000000000      0.216128164      0.779301419      0.000707912      0.000933176      0.000639608      0.000000000      0.000009032      0.000000000      0.000707911      0.000933176      0.000639603 
    73.500000000      0.000000000      0.222719496      0.772535026      0.000733024      0.000944766      0.000690528      0.000000000      0.000008846      0.000000000      0.000733024      0.000944766      0.000690522 
    74.000000000      0.000000000      0.228432563      0.766664186      0.000758827      0.000947639      0.000740840      0.000000000      0.000008647      0.000000000      0.000758827      0.000947640      0.000740833 
    74.500000000      0.000000000      0.233806642      0.761135722      0.000793446      0.000941656      0.000789469      0.000000000      0.000008501      0.000000000      0.000793447      0.000941657      0.000789460 
    75.000000000      0.000000000      0.239866902      0.754969355      0.000819247      0.000930037      0.000828376      0.000000000      0.000008430      0.000000000      0.000819248      0.000930038      0.000828366 
    75.500000000      0.000000000      0.246818784      0.747926852      0.000841083      0.000918434      0.000863468      0.000000000      0.000008404      0.000000000      0.000841083      0.000918435      0.000863458 
    76.000000000      0.000000000      0.255555731      0.739111736      0.000849814      0.000912993      0.000899267      0.000000000      0.000008393      0.000000000      0.000849815      0.000912994      0.000899257 
    76.500000000      0.000000000      0.265437895      0.729153508      0.000841089      0.000918642      0.000940386      0.000000000      0.000008373      0.000000000      0.000841089      0.000918642      0.000940377 
    77.000000000      0.000000000      0.276136872      0.718381690      0.000814367      0.000935581      0.000986620      0.000000000      0.000008310      0.000000000      0.000814367      0.000935581      0.000986612 
